,id,brand,categories,name,reviews.date,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username,sourceURLs
732,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2016-09-18T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,Try it You will Love it.,Love this when I am juicing. Great Taste!,mendyp,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
733,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-01-03T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,"Lime juice, tapatio sauce,clamato juice and bud light!!",Me and my michelada,Enrique casillas,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
734,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2016-11-26T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,"Good stuff! Good by itself, anytime breakfast, ,,,,lunch and dinner!",Bob,Bob1,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
735,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-07-12T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,Hello I wanted to know if this drink has an expiration date because I dont see it . or how long can it last ecen when is not open and when it is,question about clamato,jazmin1120,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
736,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-06-22T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,"Clamato almost seems like they are embarrassed this great Cocktail is seasoned with Clams (I wish there were more Clam Juice in it), as they never mention that part of the name sake. Be proud you created such an awesome drink and it is indeed seasoned with Clam Juice.....Put more in please!!",Proudly flavored with Clams,Phil AZ,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
737,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2012-08-08T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,"I love this juice. It makes great red beers, bloody mary's, red bulls, etc. Plus it is great just by itself.",Great Stuff,horseman1951,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
738,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-04-11T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,"I was shyed away at first from clamato. Strange enough, I love bloody Mary's and all I eat is seafood. So, one would think, clams and tomato juice wouldn't be a problem. WELL. I made my own bloody caesar with CLAMATO at home. A touch of cracked pepper, hot sauce, old bay seasoning. And it was FANTASTIC!",Delicious bloody Caesars,Irishcass,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
739,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-04-05T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,This is a good price on this item. This review was collected as part of a promotion.,Price is good!,elaine m,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
740,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-03-18T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,Nice,Good,okok,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
741,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2014-03-03T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,"I use Clamato to make Bloody Mary's, 1/2 Clamato, 1/4 vodka, 1/4 ZingZang. Mix and enjoy!",The Best,Gorgo1949,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
742,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2013-07-23T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,I bought this for my 20 year old grandson. He loves it and says it taste very good.,Clamato,RANGEL156,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
743,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2014-02-16T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,I like this way better than tomato juice,I love Clamato,jinxg,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
744,AVphfoRZLJeJML43blD4,Clamato,"Food,Packaged Foods,Drinks,Juices,Food & Beverage,Beverages,Juice & Cider,Beer, Wine & Spirits,Cocktail Mixers,Food & Grocery,Fruit Drinks,Grocery,Vegetable Juice","Clamato Tomato Cocktail, 64oz",2017-02-20T00:00:00.000Z,5,https://www.walmart.com/reviews/product/10294760,Packaging was awkward but understandable.,Thumbs up.,keiths,"https://www.goodguide.com/products/225837-clamato-tomato-cocktail-64oz-reviews-ratings,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ56d3f,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xt0o,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ55l62,https://redsky.target.com/groot-domain-api/v1/reviews/13052039?sort=helpfulness_desc&limit=200&offset=0,http://redsky.target.com/v2/pdp/tcin/13052039?excludes=taxonomy,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=900&category=5xt0r,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xt0r,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-From-Concentrate-64-fl-oz/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xt0oZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xt0o,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10294760,https://www.walmart.com/reviews/product/10294760?limit=20&sort=relevancy&page=3,https://www.walmart.com/ip/Clamato-Tomato-Cocktail-Original-64-Fl-Oz-1-Count/10294760,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=450&category=5xt0o,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=Food+%26+Grocery_Beverages_Fruit+Drinks&primaryPath=Food+%26+Grocery_Beverages_Fruit+Drinks&searchBy=subcategory&storeId=10151,http://www.amazon.com/Clamato-Tomato-Cocktail-64-oz/dp/B000WLHRNK"
